fecha,trigo,maiz,sorgo,girasol,soja,tipo_cambio_bna_vendedor,trigo_usd,maiz_usd,sorgo_usd,girasol_usd,soja_usd
2022-11-09,5630000,3916000,3852000,7970000,6330000,160.02,35183.10211223597,24471.941007374076,24071.991001124858,49806.27421572303,39557.5553055868
2022-11-10,5606000,3860000,3860000,8000000,6250000,160.39,34952.303759586015,24066.338300392796,24066.338300392796,49878.421347964344,38967.51667809714
2022-11-11,5617500,3890000,3868000,8025000,6400000,160.39,35024.00399027371,24253.38238044766,24116.21672174076,50034.29141467673,39902.73707837147
2022-11-14,5655000,3910000,3894000,8079000,6400000,161.78,34954.87699344789,24168.62405736185,24069.72431697367,49938.18766225738,39559.89615527259
2022-11-15,5700000,3940000,3900000,8096000,6500000,162.12,35159.14137675796,24302.985442881814,24056.25462620281,49938.317295830246,40093.75771033802
2022-11-16,5760000,3943000,3910000,8113000,6310000,162.47,35452.69895980797,24269.095833076877,24065.981411952976,49935.37268418785,38837.939311872964
2022-11-17,5706500,3886000,3918000,8129000,6200000,162.78,35056.51799975427,23872.711635336036,24069.29598230741,49938.56739157144,38088.2172257034
2022-11-18,5729000,3915000,3944000,8150000,6300000,163.18,35108.46917514401,23991.910773379088,24169.628630959676,49944.84618213016,38607.672508885895
2022-11-22,5740000,3945000,3990000,8215000,6600000,164.51,34891.49595769255,23980.305148623185,24253.844751078963,49936.174092760324,40119.14169351407
2022-11-23,5765000,3951500,3984000,8232000,6800000,164.84,34973.30744964814,23971.7301625819,24168.891045862652,49939.33511283669,41252.12327105072
2022-11-24,5800000,3952000,3993000,8250000,7200000,164.84,35185.63455471973,23974.763406940063,24223.489444309635,50048.53190973065,43678.71875758311
2022-11-25,5730000,3970000,4002000,8270000,8000000,165.59,34603.53886104233,23974.877710006644,24168.12609457093,49942.62938583248,48312.09614107132
2022-11-28,5730000,3993000,4025000,8320000,8500000,166.6,34393.7575030012,23967.587034813925,24159.66386554622,49939.97599039616,51020.40816326531
2022-11-29,5700000,4002000,4025000,8338000,8499000,166.96,34139.913751796834,23969.813128893147,24107.570675610925,49940.10541447053,50904.408241494966
2022-11-30,5700000,4010000,4010000,8354000,8500000,167.28,34074.60545193687,23971.783835485414,23971.783835485414,49940.219990435195,50813.0081300813
2022-12-01,5700000,4105000,4020000,7538500,8510000,167.72,33985.213450989744,24475.316002861913,23968.518960171714,44946.93536847126,50739.32745051276
2022-12-02,5675000,4130000,4029500,7550000,8720000,168.09,33761.675292997796,24570.170741864476,23972.276756499494,44916.41382592659,51876.97067047415
2022-12-05,5592500,4190000,4055000,7600000,8830000,169.16,33060.416174036414,24769.449042326793,23971.388034996453,44927.87893118941,52199.10144242138
2022-12-06,5587000,4200000,4063000,7450000,9030000,169.49,32963.59667237005,24780.223022007198,23971.915747241725,43955.39559856038,53277.47949731547
2022-12-07,5600000,4209000,4072800,7250000,9205000,169.9,32960.565038257795,24773.39611536198,23971.748087110063,42672.16009417304,54178.928781636256
2022-12-12,5675000,4279000,4108000,7250000,9430000,171.37,33115.48112271693,24969.364532882068,23971.523603897997,42306.121258096515,55027.13427087588
2022-12-13,5700000,4300000,4170000,7250000,9610000,171.81,33176.18299284093,25027.646819160702,24270.99703160468,42197.77661370118,55933.88044933356
2022-12-14,5710000,4300000,4175000,7255000,10000000,172.05,33188.026736413834,24992.734670154023,24266.201685556523,42167.97442603894,58122.638767800054
2022-12-15,5750000,4315000,4225000,7260000,9550000,172.39,33354.60293520506,25030.45420267997,24508.382156737633,42113.81170601543,55397.64487499275
2022-12-16,5750000,4350000,4300000,7270000,10000000,172.7,33294.73074696005,25188.187608569777,24898.668210770124,42096.120440069484,57903.879559930516
2022-12-19,5720000,4400000,4335000,7456000,9800000,173.6,32949.30875576037,25345.622119815667,24971.19815668203,42949.30875576037,56451.61290322581
2022-12-20,5700000,4500000,4345000,7470000,10000000,173.93,32771.804749036964,25872.477433450236,24981.314321853617,42948.3125395274,57494.394296556085
2022-12-21,5675000,4530000,4352000,7490000,10030000,174.28,32562.543034197843,25992.655496901538,24971.31053477163,42976.81891209548,57551.0672481065
2022-12-22,5660000,4515000,4358000,7600000,9850000,174.53,32429.954735575546,25869.47802670028,24969.91921159686,43545.522259783414,56437.28871827193
2022-12-23,5700000,4540000,4366000,7684000,9650000,174.84,32601.235415236788,25966.598032486843,24971.402425074353,43948.753145733244,55193.31960649737
2022-12-26,5650000,4350000,4390000,7750000,9580000,174.84,32315.259665980324,24879.890185312284,25108.670784717455,44326.24113475177,54792.95355753832
2022-12-27,5660000,4340000,4395000,7820000,9880000,176.05,32149.957398466344,24652.087475149103,24964.498721953987,44419.19909116728,56120.42033513206
2022-12-28,5656000,4355000,4440000,7929000,9500000,176.4,32063.492063492064,24688.208616780044,25170.068027210884,44948.97959183673,53854.87528344671
2022-12-29,5650000,4350000,4415000,7945000,9500000,176.78,31960.629030433305,24606.855979183165,24974.544631745674,44942.86684014029,53739.11075913565
2022-12-30,5660000,4370000,4424000,7963000,9300000,177.16,31948.52111086024,24666.967712801987,24971.776924813727,44948.06954165726,52494.91984646647
2023-01-02,5534000,4590000,4449000,8186000,7600000,177.16,31237.29961616618,25908.78302099797,25112.89230074509,46206.818694965004,42899.074283133894
2023-01-03,5505000,4500000,4454000,8110000,7500000,178.36,30864.543619645658,25229.87216864768,24971.9668087015,45469.83628616281,42049.78694774613
2023-01-04,5445000,4450000,4461500,8200000,7600000,178.66,30476.883465800962,24907.64580767939,24972.013881114966,45897.234971454156,42538.9007052502
2023-01-05,5410000,4505000,4555000,8210000,7700000,178.94,30233.597854029285,25176.036660333073,25455.45993070303,45881.300994746845,43031.183636973285
2023-01-06,5470000,4530000,4500000,8230000,7750000,179.25,30516.039051603904,25271.96652719665,25104.602510460252,45913.52859135286,43235.70432357043
2023-01-09,5540000,4550000,4515000,8455000,7850000,180.09,30762.39657948803,25265.14520517519,25070.79793436615,46948.74784829807,43589.31645288467
2023-01-10,5540000,4550000,4515000,8650000,8010000,180.38,30712.939350260564,25224.526000665264,25030.49118527553,47954.31866060539,44406.25346490742
2023-01-11,5512000,4556000,4530000,8699000,8160000,180.67,30508.662201804396,25217.246914263575,25073.3381302928,48148.55814468368,45165.218353904915
2023-01-12,5485000,4610000,4530000,8500000,8213000,180.97,30308.890976404928,25473.83544233851,25031.773222081007,46969.110902359505,45383.21268718572
2023-01-13,5590000,4620000,4535000,8510000,8230000,181.27,30837.97649914492,25486.842831135873,25017.929056104153,46946.54382964638,45401.88668836542
2023-01-16,5624000,4623000,4550000,8554000,8260000,181.27,31025.54200915761,25503.39272907817,25100.678545815634,47189.27566613339,45567.38566778838
2023-01-17,5650000,4667000,4557000,8385000,8300000,182.49,30960.600580853745,25574.00405501671,24971.231300345222,45947.72316291303,45481.94421612143
2023-01-18,5679000,4675000,4580000,8310000,8300000,182.81,31065.040205678026,25572.999288879164,25053.334062688038,45457.03189103441,45402.330288277444
2023-01-19,5688500,4720000,4665000,8230000,8290000,183.11,31066.025886079402,25776.85544208399,25476.48954180547,44945.66107804052,45273.33296925345
2023-01-20,5699000,4765000,4765000,8240000,8250000,183.45,31065.685472880898,25974.379940038158,25974.379940038158,44916.871082038706,44971.38184791496
2023-01-23,5728000,4696000,4800000,8110000,8250000,184.37,31067.961165048542,25470.521234474156,26034.604328252968,43987.63356294408,44746.97618918479
2023-01-24,5773000,4796700,4981000,7933000,8500000,184.69,31257.783312577834,25971.628133629325,26969.51648708647,42953.05647300882,46023.06567762196
2023-01-25,5773000,4820000,4990000,7855000,8500000,185.03,31200.3458898557,26049.829757336647,26968.599686537316,42452.57525806626,45938.49646003351
2023-01-26,5780000,4832000,4998200,7780000,8500000,185.32,31189.294193826896,26073.818260306496,26970.645370170518,41981.43751349018,45866.60910856896
2023-01-27,5760000,4885000,5025000,7750000,8530000,185.61,31032.810732180376,26318.625074080057,27072.89477937611,41754.215828888526,45956.57561553795
2023-01-30,5760000,4938500,5050000,7790000,8530000,186.56,30874.785591766722,26471.376500857634,27069.03945111492,41756.00343053173,45722.55574614065
2023-01-31,5790000,4946500,5081000,7805000,8550000,187.0,30962.566844919787,26451.87165775401,27171.122994652407,41737.9679144385,45721.92513368984
2023-02-01,5800000,4962000,5088000,7820000,8500000,187.29,30968.017512947838,26493.672913663304,27166.426397565276,41753.430508836565,45384.163596561484
2023-02-02,5808000,4921000,5150000,7830000,8325000,187.57,30964.439942421497,26235.538732206645,27456.41627125873,41744.41541824386,44383.43018606387
2023-02-03,5822000,4977000,5165000,7850000,8000000,188.02,30964.79097968301,26470.588235294115,27470.48186363153,41750.87756621636,42548.665035634505
2023-02-06,5822000,4977000,5165000,7850000,8000000,189.11,30786.314843212942,26318.015969541535,27312.146369837657,41510.23214002432,42303.42128919676
2023-02-07,5815000,4925000,5205000,7950000,8100000,189.52,30682.7775432672,25986.703250316586,27464.11988180667,41948.07935837906,42739.55255382018
2023-02-08,5790000,4931000,5215000,8060000,8200000,189.85,30497.761390571504,25973.136686858048,27469.05451672373,42454.569396892286,43191.99367922044
2023-02-09,5755000,4940000,5225000,8170000,8900000,190.21,30256.032805846167,25971.29488460123,27469.6388202513,42952.52615530203,46790.38956942327
2023-02-10,5755000,4948000,5230000,8180000,8900000,190.51,30208.388011128027,25972.389900792612,27452.627158679337,42937.378615295784,46716.70778436828
2023-02-14,5755000,4987000,5178000,8055000,8910000,191.99,29975.519558310327,25975.311214125733,26970.15469555706,41955.31017240481,46408.667118079065
2023-02-15,5766000,5000000,5189000,8055000,8893000,192.38,29971.930554111656,25990.227674394428,26972.65828048654,41870.256783449426,46226.21894167793
2023-02-16,5779000,5028000,5240000,8075000,8960000,192.83,29969.403101177202,26074.780895088938,27174.194886687754,41876.26406679458,46465.79889021417
2023-02-17,5790000,5040000,5250000,8086000,9000000,193.19,29970.495367255033,26088.30684818055,27175.319633521405,41855.168486981725,46586.26222889384
2023-02-22,5842500,5103000,5300000,8160000,8960000,194.95,29969.22287766094,26175.942549371634,27186.458066170813,41856.88638112337,45960.502692998205
2023-02-23,5853000,5122000,5310000,8175000,8960000,195.31,29967.743587117915,26224.9756796887,27187.548000614406,41856.535763657776,45875.78721007629
2023-02-24,5850000,5080000,5320000,8120000,8960000,195.68,29895.74816026165,25960.75224856909,27187.244480784953,41496.32052330335,45789.04333605887
2023-02-27,5840000,5033000,5348000,8061000,8960000,196.81,29673.288958894365,25572.8875565266,27173.415984960113,40958.28464000813,45526.14196433108
2023-02-28,5820000,4943000,5300000,8075000,8900000,197.15,29520.66954095866,25072.27998985544,26883.08394623383,40958.66091808268,45143.291909713414
2023-03-01,5842000,4934000,5310000,8092000,8900000,197.57,29569.266589057042,24973.42713974794,26876.550083514703,40957.63526851243,45047.32499873463
2023-03-02,5870000,4941500,5337000,8104500,9000000,197.87,29665.942285338857,24973.467428109365,26972.25451053722,40958.710264314956,45484.40895537474
2023-03-03,5880000,4955000,5348000,8120000,9000000,198.28,29655.033286261852,24989.913253984265,26971.958846076257,40952.188823885415,45390.357070808954
2023-03-06,5910000,5078000,5370000,8150000,8980000,199.34,29647.83786495435,25474.064412561453,26938.89836460319,40884.92023678138,45048.66057991372
2023-03-07,5900000,5087000,5425000,8178000,8980000,199.68,29547.27564102564,25475.76121794872,27168.46955128205,40955.528846153844,44971.955128205125
2023-03-08,5890000,5093000,5335000,8190000,9000000,199.95,29457.364341085275,25471.36784196049,26681.670417604404,40960.24006001501,45011.252813203304
2023-03-09,5830000,5064000,5344000,8106500,9000000,200.36,29097.624276302653,25274.50588939908,26671.99041724895,40459.672589339185,44919.14553803154
2023-03-10,5855500,4933000,5414000,7790000,8800000,200.73,29171.025755990635,24575.300154436307,26971.55382852588,38808.34952423654,43839.98405818762
2023-03-13,5880000,5020000,5445000,7560000,8700000,201.86,29129.09937580501,24868.720895670263,26974.140493411272,37451.69919746359,43099.17764787476
2023-03-14,5890000,5021500,5425000,7520000,8750000,202.07,29148.3149403672,24850.299401197604,26847.132181917157,37214.8265452566,43301.82609986638
2023-03-15,5900000,5054000,5418000,7480000,8720000,202.56,29127.172195892574,24950.631911532386,26747.630331753553,36927.33017377567,43048.973143759875
2023-03-16,5870000,5080000,5347000,7494000,8750000,202.94,28924.8053611905,25032.0291711836,26347.688972109983,36927.17059229329,43116.19197792451
2023-03-17,5882000,5104000,5277000,7508000,8770000,203.34,28926.9204288384,25100.816366676503,25951.60814399528,36923.379561325855,43129.73345136225
2023-03-20,5885000,5103000,5245000,7553000,8700000,204.53,28773.285092651444,24949.885102429962,25644.15978096123,36928.56793624407,42536.547205788884
2023-03-21,5900000,5115500,5120000,7470000,8800000,205.02,28777.680226319382,24951.224270802846,24973.173348941564,36435.46971027217,42922.641693493315
2023-03-22,5825000,5085000,5085000,7175000,8700000,205.38,28362.06057064953,24758.983347940404,24758.983347940404,34935.241990456714,42360.50248320187
2023-03-23,5770000,5120000,5134500,6980000,8490000,205.78,28039.653999416852,24880.9408105744,24951.404412479347,33919.72008941588,41257.653805034504
2023-03-27,5750000,5175500,5175000,6831600,8450000,207.42,27721.531192749015,24951.788641403917,24949.378073474112,32936.071738501596,40738.598013692026
2023-03-28,5705000,5186000,5186000,6846000,8450000,207.84,27448.999230177058,24951.886066204774,24951.886066204774,32938.79907621247,40656.2740569669
2023-03-29,5717000,5218000,5197500,6860700,8490000,208.3,27445.99135861738,25050.408065290445,24951.992318771,32936.62986077772,40758.52136341814
2023-03-30,5650000,5150000,5205000,6870000,8600000,208.59,27086.62927273599,24689.58243444077,24953.257586653242,32935.42355817633,41229.20561867779
2023-03-31,5650000,5194500,5320000,6884000,9000000,209.01,27032.199416295873,24852.87785273432,25453.327591981248,32936.22314721784,43060.14066312617
2023-04-03,5775000,5231000,5354000,6929000,9000000,210.37,27451.632837381756,24865.712791747872,25450.396919712886,32937.20587536246,42781.76546085469
2023-04-04,5785000,5275000,5417000,6950000,9000000,210.78,27445.677958060536,25026.0935572635,25699.781762975614,32972.76781478318,42698.54824935952
2023-04-05,5880000,5370000,5417000,6957000,9000000,211.22,27838.272890824734,25423.728813559323,25646.24562067986,32937.2218539911,42609.601363507245
2023-04-10,5857000,5325000,5431500,6922000,10700000,213.39,27447.396785228924,24954.309011668778,25453.395191902153,32438.25858756268,50142.9307840105
2023-04-11,5930000,5314000,5440000,6935000,10700000,213.76,27741.392215568863,24859.655688622755,25449.101796407187,32442.92664670659,50056.1377245509
2023-04-12,5987500,5314000,5453000,6950000,9900000,214.24,27947.628827483197,24803.958177744586,25452.763256161314,32440.253920836443,46209.85810306198
2023-04-13,6000000,5310000,5550000,7000000,9950000,214.68,27948.574622694243,24734.488541084404,25852.431525992175,32606.670393143282,46348.05291596795
2023-04-14,6075000,5282000,5560000,6900000,10000000,215.1,28242.677824267783,24556.020455602047,25848.44258484426,32078.10320781032,46490.00464900047
2023-04-17,6047000,5275000,5510000,6900000,10050000,216.38,27946.205749145025,24378.40835567058,25464.460671041685,31888.34457898142,46446.06710416859
2023-04-18,6150000,5200000,5600000,6950000,10080000,216.94,28348.852217202915,23969.761224301652,25813.589010786392,32036.5077901724,46464.46021941551
2023-04-19,6150000,5120000,5644000,7000000,10100000,217.48,28278.462387345964,23542.39470296119,25951.811660842377,32186.867757954755,46441.05205076329
2023-04-20,6150000,4960000,5657000,7000000,10050000,217.99,28212.3033166659,22753.337309050872,25950.731684939674,32111.564750676636,46103.032249185744
2023-04-21,6110000,4790000,5670000,7000000,9900000,218.53,27959.547888161807,21919.187296938635,25946.094357754086,32032.215256486525,45302.7044341738
2023-04-24,6100000,4594000,5715000,7100000,9950000,220.21,27700.831024930747,20861.90454566096,25952.499886472004,32241.950865083327,45184.14240951819
2023-04-25,6100000,4520000,6000000,9000000,10000000,220.87,27618.05586996876,20464.526644632588,27165.300855706977,40747.95128356046,45275.50142617829
2023-04-26,6150000,4630000,6300000,9000000,10000000,221.57,27756.46522543666,20896.33073069459,28433.452182154626,40619.21740307804,45132.46378119782
2023-04-27,6200000,4650000,6300000,8800000,10000000,222.0,27927.92792792793,20945.945945945947,28378.37837837838,39639.63963963964,45045.045045045044
2023-04-28,6224000,4665000,6390000,8500000,10000000,222.68,27950.422130411353,20949.344350637686,28695.88647386384,38171.36698401293,44907.49056942698
2023-05-02,6279000,4709500,6495000,8450000,10110000,224.65,27950.144669485868,20963.721344313377,28911.64032940129,37614.066325395055,45003.33852659693
2023-05-03,6294000,4720000,6600000,8900000,10050000,225.2,27948.490230905863,20959.147424511546,29307.28241563055,39520.42628774423,44626.99822380107
2023-05-04,6308000,20500,6700000,9000000,10060000,225.7,27948.604342046965,90.82853345148428,29685.42312804608,39875.94151528578,44572.441293752774
2023-05-05,6617500,4799000,7000000,9500000,10290000,226.25,29248.618784530387,21211.049723756907,30939.226519337015,41988.95027624309,45480.66298342541
2023-05-08,6590000,4850000,7000000,9500000,10430000,227.65,28947.946408961125,21304.634307050295,30748.95673182517,41730.7269931913,45815.9455304195
2023-05-09,6600000,4805000,7000000,9500000,10530000,228.05,28941.021705766278,21069.9408024556,30695.023021267265,41657.53124314843,46174.08463056347
2023-05-10,6640000,4840000,7000000,9650000,11000000,228.5,29059.080962800876,21181.619256017504,30634.573304157548,42231.94748358862,48140.04376367615
2023-05-11,6700000,4850000,7000000,9800000,11000000,229.0,29257.64192139738,21179.039301310044,30567.68558951965,42794.759825327514,48034.9344978166
2023-05-12,6704000,4855000,7100000,9800000,11000000,229.2,29249.56369982548,21182.37347294939,30977.31239092496,42757.41710296684,47993.01919720768
2023-05-15,6750000,5000000,7150000,9800000,11000000,230.7,29258.77763328999,21673.168617251842,30992.631122670136,42479.410489813614,47680.97095795406
2023-05-16,6750000,5070000,7200000,9750000,10450000,231.1,29208.1350064907,21938.554738208568,31155.34400692341,42189.528342708785,45218.52012115967
2023-05-17,6750000,4915000,7000000,9500000,10500000,231.65,29138.786963090868,21217.353766458018,30218.001295057198,41010.144614720484,45327.0019425858
2023-05-18,6950000,4750000,7000000,9500000,10500000,232.1,29943.98965962947,20465.31667384748,30159.41404566997,40930.63334769496,45239.12106850496
2023-05-19,7200000,4740000,7000000,9500000,10300000,232.75,30934.479054779807,20365.198711063375,30075.187969924813,40816.32653061225,44253.49087003223
2023-05-22,7200000,4820000,6700000,9500000,10250000,234.35,30723.277149562622,20567.527202901645,28589.716236398548,40537.65735011735,43737.998719863455
2023-05-23,7200000,4700000,6500000,9300000,10100000,234.95,30644.81804639285,20004.256224728666,27665.46073632688,39582.88997659076,42987.8697595233
2023-05-24,7180000,4636000,6200000,9200000,10180000,235.75,30455.991516436905,19664.89925768823,26299.045599151643,39024.39024390244,43181.3361611877
2023-05-29,7650000,4870000,6000000,8500000,9900000,235.75,32449.62884411453,20657.47613997879,25450.68928950159,36055.143160127256,41993.63732767762
2023-05-30,7650000,4870000,6400000,8500000,9800000,238.85,32028.46975088968,20389.36571069709,26795.059660875027,35587.18861209964,41029.93510571488
2023-05-31,7650000,4860000,5500000,8250000,9500000,239.5,31941.544885177453,20292.275574112737,22964.509394572025,34446.76409185804,39665.97077244259
2023-06-01,7675000,4917000,5250000,8000000,9000000,240.25,31945.88969823101,20466.18106139438,21852.237252861603,33298.64724245577,37460.97814776275
2023-06-02,7670000,4950000,5170000,7500000,9000000,240.85,31845.54702096741,20552.21091965954,21465.642516088854,31139.713514635667,37367.6562175628
2023-06-05,7650000,4970000,5100000,6800000,9000000,242.5,31546.39175257732,20494.845360824744,21030.927835051545,28041.23711340206,37113.40206185567
2023-06-06,7660000,4784000,5100000,6600000,9000000,243.25,31490.236382322713,19667.009249743063,20966.084275436795,27132.57965056526,36998.972250770814
2023-06-07,7585000,4830000,5105000,6500000,9000000,243.5,31149.897330595482,19835.728952772075,20965.092402464066,26694.045174537987,36960.98562628337
2023-06-08,7570000,4915000,5125000,6500000,9000000,244.45,30967.478011863368,20106.361219063205,20965.43260380446,26590.304765800778,36817.34506033954
2023-06-09,7460000,4890000,5135000,6500000,8990000,244.95,30455.1949377424,19963.25780771586,20963.461931006328,26536.027760767505,36701.367626046136
2023-06-12,7350000,4800000,5135000,6500000,8990000,246.8,29781.19935170178,19448.94651539708,20806.320907617504,26337.11507293355,36426.256077795784
2023-06-13,7350000,4687500,5135000,6500000,9000000,247.1,29745.042492917848,18970.05261027924,20781.0602994739,26305.13961958721,36422.50101173614
2023-06-14,7325000,4705000,5200000,6500000,9000000,248.0,29536.290322580644,18971.774193548386,20967.74193548387,26209.677419354837,36290.32258064516
2023-06-15,7250000,4711000,5200000,6500000,9000000,248.35,29192.671632776324,18969.196698208176,20938.19206764647,26172.740084558085,36239.178578618885
2023-06-16,7200000,4856000,5230000,6520000,9000000,249.45,28863.499699338547,19466.827019442775,20966.125476047306,26137.50250551213,36079.374624173186
2023-06-21,7292000,5020000,5280000,6530000,9100000,251.85,28953.74230692873,19932.49950367282,20964.860035735557,25928.13182449871,36132.618622195754
2023-06-22,7300000,5070000,5300000,6530000,9050000,252.6,28899.445764053842,20071.258907363423,20981.78939034046,25851.14806017419,35827.39509105305
2023-06-23,7325500,4900000,5557000,6530000,9100000,253.0,28954.545454545456,19367.588932806324,21964.426877470356,25810.276679841896,35968.37944664032
2023-06-26,7360000,5000000,5590000,6690000,9200000,254.6,28908.091123330716,19638.648860958365,21956.009426551453,26276.512175962296,36135.113904163394
2023-06-27,7390000,4900000,5600000,6700000,9250000,255.25,28952.007835455435,19196.865817825663,21939.275220372183,26248.77571008815,36238.98139079334
2023-06-29,7170000,4770000,5800000,7100000,9250000,256.2,27985.948477751757,18618.26697892272,22638.56362217018,27712.72443403591,36104.60577673693
2023-06-30,7125000,4720000,5800000,7180000,9450000,256.7,27756.135566809506,18387.222438644334,22594.46825087651,27970.393455395406,36813.40085703156
2023-07-03,7130000,4630000,5800000,7250000,9410000,257.9,27646.374563784415,17952.69484296239,22489.336952307098,28111.671190383873,36487.0104691741
2023-07-04,7170000,4635000,5830000,7300000,9300000,257.9,27801.473439317568,17972.082202404035,22605.661108956963,28305.544784800313,36060.48856145793
2023-07-05,7300000,4665000,5850000,7400000,9300000,259.5,28131.02119460501,17976.878612716762,22543.352601156068,28516.377649325626,35838.15028901734
2023-07-06,7320000,4800000,5850000,7540000,9200000,260.4,28110.599078341016,18433.179723502304,22465.437788018437,28955.45314900154,35330.261136712754
2023-07-07,7320000,4760000,5860000,7560000,9200000,261.0,28045.97701149425,18237.547892720308,22452.107279693486,28965.51724137931,35249.04214559387
2023-07-10,7300000,4795000,5897000,7863000,9250000,262.5,27809.52380952381,18266.666666666668,22464.761904761905,29954.285714285714,35238.09523809524
2023-07-11,7300000,4825000,5965000,7884000,9300000,263.2,27735.562310030396,18332.066869300914,22663.37386018237,29954.40729483283,35334.346504559275
2023-07-12,7275000,4800000,6064000,7910000,9320000,264.05,27551.60007574323,18178.375307706872,22965.347472069683,29956.447642491952,35296.345389130845
2023-07-13,7250000,4850000,6100000,7950000,9380000,264.35,27425.761301305087,18346.88859466616,23075.468129373934,30073.76584074144,35483.26082844713
2023-07-14,7225000,4750000,6100000,7980000,9200000,265.05,27259.007734389736,17921.146953405016,23014.525561214865,30107.52688172043,34710.4319939634
2023-07-17,7270000,4750000,6190000,8030000,9300000,266.75,27253.98313027179,17806.93533270853,23205.248359887537,30103.092783505155,34864.10496719775
2023-07-18,7300000,4965000,6220000,8050000,9450000,267.65,27274.425555763126,18550.345600597797,23239.30506258173,30076.59256491687,35307.3043153372
2023-07-19,7320000,5200000,6287000,8053000,9500000,267.95,27318.52957641351,19406.605710020525,23463.33271132674,30054.114573614483,35454.375816383654
2023-07-20,7350000,5010000,6171000,8100000,9630000,268.7,27353.92631187198,18645.32936360253,22966.133234090063,30145.14328247116,35839.22590249349
2023-07-21,7370000,4880000,6074000,8100000,9900000,269.45,27352.013360549267,18110.96678419002,22542.215624420114,30061.2358508072,36741.510484319915
2023-07-24,7450000,4965000,6224000,10000000,9900000,271.0,27490.774907749077,18321.0332103321,22966.78966789668,36900.36900369004,36531.365313653136
2023-07-25,7460000,6200000,7820000,10500000,10000000,271.6,27466.863033873342,22827.68777614138,28792.341678939614,38659.79381443299,36818.85125184094
2023-07-26,7400000,6185000,7995000,11000000,10000000,272.5,27155.963302752294,22697.24770642202,29339.449541284404,40366.97247706422,36697.247706422015
2023-07-27,7310000,6275000,8000000,11450000,10000000,273.1,26766.752105455875,22976.931526913217,29293.299157817648,41926.03441962651,36616.623947272055
2023-07-28,7310000,6280000,8000000,11500000,10000000,273.7,26708.074534161493,22944.830105955425,29229.082937522835,42016.80672268908,36536.35367190355
2023-07-31,7280000,5900000,8050000,11500000,9800000,275.25,26448.683015440507,21435.059037238872,29246.13987284287,41780.199818346955,35603.99636693914
2023-08-01,7300000,6000000,8100000,11500000,10000000,276.15,26434.90856418613,21727.322107550248,29331.88484519283,41644.034039471306,36212.20351258374
2023-08-02,7200000,6080000,8130000,11500000,10000000,277.4,25955.299206921416,21917.808219178085,29307.85868781543,41456.3806777217,36049.02667627974
2023-08-03,7150000,6000000,8200000,11550000,10100000,278.1,25710.176195613087,21574.97303128371,29485.796476087737,41531.82308522114,36317.871269327574
2023-08-04,7200000,6060000,8200000,11550000,10280000,279.35,25774.118489350276,21693.216395203148,29353.8571684267,41345.98174333273,36799.71362090567
2023-08-07,7300000,5985000,8200000,11500000,10100000,283.2,25776.83615819209,21133.474576271186,28954.80225988701,40607.34463276836,35663.84180790961
2023-08-08,7320000,6000000,8200000,11500000,10050000,284.2,25756.509500351865,21111.8930330753,28852.92047853624,40464.46164672766,35362.420830401126
2023-08-09,7350000,6000000,8200000,11500000,10100000,285.15,25775.907417148872,21041.55707522357,28756.79466947221,40329.65106084517,35419.954409959675
2023-08-10,7380000,6000000,8100000,11480000,10200000,286.2,25786.16352201258,20964.3605870021,28301.88679245283,40111.80992313068,35639.412997903564
2023-08-11,7400000,6100000,8100000,11490000,10240000,287.35,25752.56655646424,21228.467026274575,28188.62014964329,39986.07969375326,35635.983991647816
2023-08-15,8400000,6000000,8250000,11500000,12200000,350.0,24000.0,17142.85714285714,23571.428571428572,32857.142857142855,34857.142857142855
2023-08-16,8400000,6095000,8295000,11500000,12550000,349.9501,24003.422202193968,17416.768847901458,23703.379424666546,32861.82801490841,35862.25579018266
2023-08-17,8400000,6170000,8300000,11500000,12700000,349.9501,24003.422202193968,17631.085117563904,23717.667175977374,32861.82801490841,36290.88832950755
2023-08-18,8450000,6270000,8300000,11500000,12700000,349.9501,24146.299715302266,17916.840143780497,23717.667175977374,32861.82801490841,36290.88832950755
2023-08-22,8450000,6185000,8300000,11500000,12600000,349.9501,24146.299715302266,17673.948371496394,23717.667175977374,32861.82801490841,36005.13330329095
2023-08-23,8450000,6272000,8300000,11500000,12700000,349.9501,24146.299715302266,17922.55524430483,23717.667175977374,32861.82801490841,36290.88832950755
2023-08-24,8450000,6310000,8350000,11500000,12720000,350.0,24142.85714285714,18028.571428571428,23857.14285714286,32857.142857142855,36342.857142857145
2023-08-25,8450000,6420000,8400000,11500000,13000000,350.1,24135.96115395601,18337.617823479006,23993.144815766922,32847.75778349043,37132.247929163095
2023-08-31,8600000,6600000,8580000,12000000,13800000,350.0,24571.428571428572,18857.14285714286,24514.285714285714,34285.71428571428,39428.57142857143
2023-09-01,8600000,6670000,8600000,11800000,13800000,350.1,24564.410168523278,19051.69951442445,24564.410168523278,33704.655812624966,39417.30934018851
2023-09-04,8700000,6650000,8600000,11800000,13900000,350.1,24850.042844901454,18994.572979148812,24564.410168523278,33704.655812624966,39702.942016566696
2023-09-05,8550000,6600000,8600000,11800000,14100000,350.0,24428.571428571428,18857.14285714286,24571.428571428572,33714.28571428572,40285.71428571428
2023-09-06,8500000,6750000,8650000,11800000,15100000,350.0,24285.714285714286,19285.714285714286,24714.285714285714,33714.28571428572,43142.857142857145
