fecha,maiz_ars,trigo_ars,soja_ars,tipo_cambio_usd,maiz_usd,trigo_usd,soja_usd
2024-10-14,177000.0,219000.0,300000.0,999.5,177.09,219.11,300.15
2024-10-15,177500.0,215000.0,303000.0,1000.0,177.5,215.0,303.0
2024-10-16,179000.0,215000.0,305000.0,1000.5,178.91,214.89,304.85
2024-10-18,180000.0,207500.0,310000.0,1004.0,179.28,206.67,308.76
2024-10-21,182000.0,205000.0,311200.0,1004.5,181.18,204.08,309.81
2024-10-22,182900.0,204500.0,310000.0,1004.5,182.08,203.58,308.61
2024-10-23,180000.0,203000.0,312500.0,1005.0,179.1,201.99,310.95
2024-10-24,180000.0,200000.0,314900.0,1005.5,179.02,198.91,313.18
2024-10-25,180000.0,195000.0,308000.0,1007.5,178.66,193.55,305.71
2024-10-28,177800.0,195000.0,305000.0,1008.0,176.39,193.45,302.58
2024-10-29,177800.0,196500.0,302000.0,1008.5,176.3,194.84,299.45
2024-10-30,178000.0,195000.0,305000.0,1009.5,176.32,193.16,302.13
2024-10-31,178000.0,195000.0,303000.0,1011.5,175.98,192.78,299.56
2024-11-01,180000.0,195000.0,301000.0,1013.0,177.69,192.5,297.14
2024-11-04,180000.0,195000.0,306500.0,1013.0,177.69,192.5,302.57
2024-11-05,180000.0,195000.0,306300.0,1014.0,177.51,192.31,302.07
2024-11-06,182000.0,195000.0,309000.0,1014.0,179.49,192.31,304.73
2024-11-07,183000.0,197000.0,310000.0,1014.5,180.38,194.18,305.57
2024-11-08,185200.0,190000.0,309500.0,1016.5,182.19,186.92,304.48
2024-11-11,185000.0,190000.0,305200.0,1017.5,181.82,186.73,299.95
2024-11-12,185000.0,190000.0,305000.0,1018.0,181.73,186.64,299.61
2024-11-13,186300.0,189500.0,301000.0,1018.5,182.92,186.06,295.53
2024-11-14,185000.0,187000.0,300000.0,1019.0,181.55,183.51,294.41
2024-11-15,183000.0,183000.0,304000.0,1022.0,179.06,179.06,297.46
2024-11-19,185000.0,189000.0,300000.0,1022.5,180.93,184.84,293.4
2024-11-20,185000.0,191500.0,299800.0,1023.0,180.84,187.19,293.06
2024-11-21,185000.0,191500.0,295000.0,1024.5,180.58,186.92,287.95
2024-11-22,184000.0,190000.0,292000.0,1026.5,179.25,185.09,284.46
2024-11-25,182500.0,189000.0,295000.0,1027.0,177.7,184.03,287.24
2024-11-26,182500.0,190000.0,294900.0,1027.5,177.62,184.91,287.01
2024-11-27,182800.0,192000.0,295000.0,1028.0,177.82,186.77,286.96
2024-11-28,182000.0,192900.0,293000.0,1028.5,176.96,187.55,284.88
2024-11-29,182000.0,191000.0,293000.0,1031.0,176.53,185.26,284.19
2024-12-02,180000.0,190000.0,290000.0,1032.0,174.42,184.11,281.01
2024-12-03,182800.0,190000.0,295000.0,1032.5,177.05,184.02,285.71
2024-12-04,183000.0,190000.0,295000.0,1032.5,177.24,184.02,285.71
2024-12-05,183000.0,190000.0,295000.0,1033.0,177.15,183.93,285.58
2024-12-06,183000.0,194200.0,296500.0,1035.0,176.81,187.63,286.47
2024-12-09,180500.0,194500.0,295100.0,1036.0,174.23,187.74,284.85
2024-12-10,180500.0,195200.0,297000.0,1036.5,174.14,188.33,286.54
2024-12-13,180000.0,195000.0,291000.0,1040.0,173.08,187.5,279.81
2024-12-16,180000.0,195000.0,290000.0,1042.0,172.74,187.14,278.31
2024-12-17,180500.0,196000.0,285000.0,1042.5,173.14,188.01,273.38
2024-12-18,184800.0,199500.0,280000.0,1042.5,177.27,191.37,268.59
2024-12-19,183500.0,198500.0,280000.0,1042.5,176.02,190.41,268.59
2024-12-20,187000.0,198000.0,280000.0,1044.5,179.03,189.56,268.07
2024-12-23,187000.0,199000.0,281000.0,1048.0,178.44,189.89,268.13
2024-12-26,190000.0,199000.0,286500.0,1049.0,181.12,189.7,273.12
2024-12-27,190000.0,200000.0,285000.0,1051.0,180.78,190.29,271.17
2024-12-30,190000.0,200000.0,285000.0,1052.5,180.52,190.02,270.78
2025-01-02,190000.0,199500.0,290000.0,1052.5,180.52,189.55,275.53
2025-01-03,190000.0,195000.0,285000.0,1055.0,180.09,184.83,270.14
2025-01-06,191900.0,195000.0,289000.0,1055.0,181.9,184.83,273.93
2025-01-07,193800.0,195000.0,288000.0,1055.5,183.61,184.75,272.86
2025-01-08,195000.0,196500.0,287900.0,1056.0,184.66,186.08,272.63
2025-01-09,198000.0,196500.0,288000.0,1057.0,187.32,185.9,272.47
2025-01-10,200000.0,197000.0,292500.0,1059.0,188.86,186.02,276.2
2025-01-13,205000.0,197000.0,295000.0,1059.5,193.49,185.94,278.43
2025-01-14,205000.0,196000.0,295500.0,1060.5,193.31,184.82,278.64
2025-01-15,206000.0,96000.0,295000.0,1061.5,194.07,90.44,277.91
2025-01-16,205000.0,199000.0,285000.0,1062.0,193.03,187.38,268.36
2025-01-17,209000.0,198000.0,290000.0,1063.5,196.52,186.18,272.68
2025-01-20,206500.0,198000.0,290000.0,1066.0,193.71,185.74,272.05
2025-01-21,209300.0,199000.0,293000.0,1066.5,196.25,186.59,274.73
2025-01-22,211500.0,200000.0,295000.0,1067.5,198.13,187.35,276.35
2025-01-23,213000.0,202000.0,295500.0,1068.0,199.44,189.14,276.69
2025-01-28,215000.0,209500.0,310000.0,1070.5,200.84,195.7,289.58
2025-01-29,221500.0,213000.0,315000.0,1071.5,206.72,198.79,293.98
2025-01-30,224000.0,213000.0,315000.0,1072.0,208.96,198.69,293.84
2025-01-31,223000.0,213000.0,315000.0,1073.5,207.73,198.42,293.43
2025-02-03,223000.0,210000.0,315000.0,1074.25,207.59,195.49,293.23
2025-02-04,225000.0,210000.0,320000.0,1074.5,209.4,195.44,297.81
2025-02-05,224000.0,214000.0,320000.0,1074.5,208.47,199.16,297.81
2025-02-06,224000.0,220000.0,320000.0,1074.75,208.42,204.7,297.74
2025-02-07,220000.0,220000.0,322000.0,1075.75,204.51,204.51,299.33
2025-02-10,220000.0,220000.0,322000.0,1076.0,204.46,204.46,299.26
2025-02-11,220000.0,220000.0,325000.0,1076.0,204.46,204.46,302.04
2025-02-12,219000.0,220000.0,320000.0,1076.25,203.48,204.41,297.33
2025-02-13,218000.0,219500.0,325000.0,1077.25,202.37,203.76,301.69
2025-02-14,217000.0,220000.0,330000.0,1078.0,201.3,204.08,306.12
2025-02-17,215000.0,220000.0,330000.0,1078.75,199.3,203.94,305.91
2025-02-18,216000.0,221500.0,331400.0,1079.0,200.19,205.28,307.14
2025-02-19,217000.0,223000.0,331400.0,1079.0,201.11,206.67,307.14
2025-02-20,218000.0,223000.0,332000.0,1079.25,201.99,206.62,307.62
2025-02-21,215000.0,226000.0,330000.0,1080.25,199.03,209.21,305.48
2025-02-24,212000.0,226000.0,326000.0,1080.5,196.21,209.16,301.71
2025-02-25,211500.0,225000.0,330000.0,1081.0,195.65,208.14,305.27
2025-02-26,214500.0,224500.0,330000.0,1081.25,198.38,207.63,305.2
2025-02-27,214800.0,221200.0,331000.0,1081.75,198.57,204.48,305.99
2025-02-28,214800.0,219500.0,322500.0,1084.25,198.11,202.44,297.44
2025-03-05,208500.0,213000.0,318500.0,1084.5,192.25,196.4,293.68
2025-03-06,212000.0,212000.0,329000.0,1084.5,195.48,195.48,303.37
2025-03-07,210000.0,214000.0,330000.0,1086.0,193.37,197.05,303.87
2025-03-10,207500.0,215000.0,328500.0,1086.25,191.02,197.93,302.42
2025-03-11,208000.0,222500.0,329000.0,1086.25,191.48,204.83,302.88
2025-03-12,206000.0,223500.0,320500.0,1086.25,189.64,205.75,295.05
2025-03-13,207500.0,224000.0,320000.0,1086.5,190.98,206.17,294.52
2025-03-14,207000.0,230000.0,320000.0,1088.0,190.26,211.4,294.12
2025-03-17,206500.0,230000.0,321000.0,1088.25,189.75,211.35,294.97
2025-03-18,207400.0,233000.0,325000.0,1088.5,190.54,214.06,298.58
2025-03-19,208500.0,236000.0,327500.0,1089.25,191.42,216.66,300.67
2025-03-20,210000.0,235000.0,328000.0,1089.5,192.75,215.7,301.06
2025-03-21,210000.0,235500.0,327500.0,1091.0,192.48,215.86,300.18
2025-03-25,209000.0,235000.0,330500.0,1091.25,191.52,215.35,302.86
2025-03-26,210000.0,235000.0,340000.0,1091.5,192.4,215.3,311.5
2025-03-27,209000.0,235000.0,343000.0,1091.75,191.44,215.25,314.17
2025-03-28,208000.0,235000.0,343000.0,1093.0,190.3,215.0,313.82
2025-04-03,213500.0,235000.0,315000.0,1094.5,195.07,214.71,287.8
2025-04-04,214500.0,235000.0,310000.0,1095.5,195.8,214.51,282.98
2025-04-08,218000.0,235000.0,320000.0,1096.0,198.91,214.42,291.97
2025-04-09,222000.0,239900.0,324000.0,1096.5,202.46,218.79,295.49
2025-04-10,224500.0,239000.0,325000.0,1096.75,204.7,217.92,296.33
2025-04-11,225000.0,239000.0,330000.0,1097.5,205.01,217.77,300.68
2025-04-14,230000.0,240000.0,330000.0,1230.0,186.99,195.12,268.29
2025-04-16,232000.0,248000.0,317000.0,1160.0,200.0,213.79,273.28
2025-04-21,216000.0,227850.0,302500.0,1110.0,194.59,205.27,272.52
2025-04-22,220000.0,228500.0,304500.0,1120.0,196.43,204.02,271.88
2025-04-24,231000.0,240000.0,315000.0,1190.0,194.12,201.68,264.71
2025-04-25,233000.0,243000.0,310000.0,1190.0,195.8,204.2,260.5
2025-04-28,231000.0,235000.0,310000.0,1190.0,194.12,197.48,260.5
2025-04-29,228000.0,233000.0,302000.0,1180.0,193.22,197.46,255.93
2025-05-05,221000.0,231000.0,308000.0,1210.0,182.64,190.91,254.55
2025-05-06,223500.0,234000.0,316500.0,1215.0,183.95,192.59,260.49
2025-05-07,210000.0,220800.0,303000.0,1140.0,184.21,193.68,265.79
2025-05-08,204000.0,221000.0,300000.0,1130.0,180.53,195.58,265.49
2025-05-09,207000.0,225400.0,310000.0,1150.0,180.0,196.0,269.57
2025-05-12,207000.0,222400.0,310000.0,1150.0,180.0,193.39,269.57
2025-05-14,208000.0,224000.0,305000.0,1150.0,180.87,194.78,265.22
2025-05-15,211000.0,224500.0,308000.0,1150.0,183.48,195.22,267.83
2025-05-19,210000.0,225000.0,312500.0,1155.0,181.82,194.81,270.56
2025-05-20,212000.0,226700.0,315000.0,1160.0,182.76,195.43,271.55
2025-05-21,213000.0,228500.0,315000.0,1160.0,183.62,196.98,271.55
2025-05-23,206000.0,225000.0,307500.0,1150.0,179.13,195.65,267.39
2025-05-26,207000.0,226800.0,311000.0,1160.0,178.45,195.52,268.1
2025-05-27,210800.0,228500.0,314000.0,1170.0,180.17,195.3,268.38
2025-05-28,210000.0,230000.0,310000.0,1175.0,178.72,195.74,263.83
2025-05-29,209700.0,234800.0,317000.0,1195.0,175.48,196.49,265.27
2025-05-30,209000.0,235800.0,320000.0,1200.0,174.17,196.5,266.67
2025-06-02,205000.0,234300.0,320000.0,1200.0,170.83,195.25,266.67
2025-06-03,205200.0,234900.0,322500.0,1200.0,171.0,195.75,268.75
2025-06-04,205000.0,235300.0,323000.0,1200.0,170.83,196.08,269.17
2025-06-05,206500.0,236400.0,323500.0,1205.0,171.37,196.18,268.46
2025-06-06,203700.0,235300.0,321300.0,1200.0,169.75,196.08,267.75
2025-06-09,202900.0,234000.0,320000.0,1200.0,169.08,195.0,266.67
2025-06-10,202800.0,235500.0,320800.0,1200.0,169.0,196.25,267.33
2025-06-11,205000.0,232250.0,326000.0,1200.0,170.83,193.54,271.67
2025-06-12,205000.0,232850.0,323800.0,1200.0,170.83,194.04,269.83
2025-06-13,205500.0,232500.0,327000.0,1200.0,171.25,193.75,272.5
2025-06-17,201000.0,230200.0,326900.0,1185.0,169.62,194.26,275.86
2025-06-18,198000.0,226700.0,318200.0,1160.0,170.69,195.43,274.31
2025-06-19,200000.0,230600.0,319400.0,1180.0,169.49,195.42,270.68
2025-06-23,202000.0,232400.0,319500.0,1185.0,170.46,196.12,269.62
2025-06-24,200000.0,233100.0,323000.0,1195.0,167.36,195.06,270.29
2025-06-25,201000.0,236500.0,321000.0,1205.0,166.8,196.27,266.39
2025-06-26,201800.0,236100.0,321000.0,1205.0,167.47,195.93,266.39
2025-06-27,201500.0,236000.0,321000.0,1205.0,167.22,195.85,266.39
2025-06-30,202100.0,238600.0,321000.0,1215.0,166.34,196.38,264.2
2025-07-02,204000.0,241500.0,315000.0,1245.0,163.86,193.98,253.01
2025-07-03,208700.0,241950.0,315000.0,1245.0,167.63,194.34,253.01
2025-07-04,206000.0,243700.0,315000.0,1260.0,163.49,193.41,250.0
2025-07-07,210000.0,244700.0,315000.0,1280.0,164.06,191.17,246.09
2025-07-08,208500.0,243000.0,315000.0,1275.0,163.53,190.59,247.06
2025-07-10,211820.0,243000.0,320000.0,1275.0,166.13,190.59,250.98
2025-07-11,213000.0,245000.0,323000.0,1275.0,167.06,192.16,253.33
2025-07-14,215900.0,250000.0,330000.0,1295.0,166.72,193.05,254.83
2025-07-15,218000.0,246400.0,330000.0,1280.0,170.31,192.5,257.81
2025-07-16,219900.0,249700.0,330000.0,1275.0,172.47,195.84,258.82
2025-07-17,221000.0,251500.0,335000.0,1290.0,171.32,194.96,259.69
2025-07-18,222000.0,255200.0,340000.0,1300.0,170.77,196.31,261.54
2025-07-21,218000.0,253200.0,338500.0,1300.0,167.69,194.77,260.38
2025-07-22,216000.0,253500.0,336000.0,1275.0,169.41,198.82,263.53
2025-07-23,222000.0,252500.0,340000.0,1275.0,174.12,198.04,266.67
2025-07-24,226100.0,256000.0,341500.0,1285.0,175.95,199.22,265.76
2025-07-28,227600.0,260000.0,360000.0,1305.0,174.41,199.23,275.86
2025-07-31,244350.0,275500.0,385000.0,1380.0,177.07,199.64,278.99
2025-08-01,241200.0,273800.0,389000.0,1375.0,175.42,199.13,282.91
2025-08-04,241100.0,273000.0,395000.0,1370.0,175.99,199.27,288.32
2025-08-05,237500.0,268000.0,392000.0,1350.0,175.93,198.52,290.37
2025-08-06,232800.0,268000.0,390000.0,1345.0,173.09,199.26,289.96
2025-08-07,231800.0,266800.0,390300.0,1340.0,172.99,199.1,291.27
2025-08-08,233100.0,269985.0,390000.0,1335.0,174.61,202.24,292.13
2025-08-11,229770.0,266540.0,385000.0,1335.0,172.11,199.66,288.39
2025-08-12,227000.0,265000.0,390000.0,1330.0,170.68,199.25,293.23
2025-08-13,226900.0,264700.0,390000.0,1325.0,171.25,199.77,294.34
2025-08-14,224600.0,262000.0,384000.0,1310.0,171.45,200.0,293.13
2025-08-18,227000.0,260650.0,380000.0,1315.0,172.62,198.21,288.97
2025-08-19,225300.0,260550.0,380500.0,1310.0,171.98,198.89,290.46
2025-08-20,226500.0,262270.0,385000.0,1315.0,172.24,199.44,292.78
2025-08-21,229200.0,265120.0,390000.0,1325.0,172.98,200.09,294.34
2025-08-22,230500.0,266200.0,392000.0,1335.0,172.66,199.4,293.63
2025-08-25,237450.0,274000.0,400000.0,1370.0,173.32,200.0,291.97
2025-08-26,235800.0,272200.0,400000.0,1370.0,172.12,198.69,291.97
2025-08-27,230500.0,270000.0,394000.0,1360.0,169.49,198.53,289.71
2025-08-28,227700.0,265500.0,387000.0,1345.0,169.29,197.4,287.73
2025-08-29,233275.0,66600.0,389000.0,1360.0,171.53,48.97,286.03
2025-09-01,240000.0,273000.0,395000.0,1360.0,176.47,200.74,290.44
2025-09-02,237000.0,271000.0,400000.0,1375.0,172.36,197.09,290.91
2025-09-03,237000.0,270500.0,395000.0,1375.0,172.36,196.73,287.27
2025-09-04,238000.0,271000.0,400000.0,1375.0,173.09,197.09,290.91
2025-09-05,242300.0,270000.0,400000.0,1380.0,175.58,195.65,289.86
2025-09-09,248000.0,282500.0,415000.0,1425.0,174.04,198.25,291.23
2025-09-10,249000.0,282900.0,420000.0,1435.0,173.52,197.14,292.68
2025-09-11,250500.0,284600.0,425000.0,1445.0,173.36,196.96,294.12
2025-09-12,254900.0,281600.0,435000.0,1465.0,173.99,192.22,296.93
2025-09-15,257500.0,284000.0,440000.0,1465.0,175.77,193.86,300.34
2025-09-16,263000.0,281800.0,440000.0,1480.0,177.7,190.41,297.3
2025-09-17,263800.0,281300.0,440000.0,1485.0,177.64,189.43,296.3
2025-09-18,264000.0,281300.0,440000.0,1495.0,176.59,188.16,294.31
2025-09-19,263900.0,278540.0,439800.0,1515.0,174.19,183.85,290.3
2025-09-22,258800.0,279000.0,505000.0,1515.0,170.83,184.16,333.33
2025-09-23,258400.0,272000.0,493000.0,1385.0,186.57,196.39,355.96
2025-09-24,250000.0,265700.0,461000.0,1360.0,183.82,195.37,338.97
2025-09-29,242000.0,262000.0,475000.0,1350.0,179.26,194.07,351.85
2025-09-30,246780.0,266000.0,480000.0,1400.0,176.27,190.0,342.86
2025-10-01,248800.0,275730.0,495000.0,1450.0,171.59,190.16,341.38
2025-10-02,250540.0,276020.0,499800.0,1450.0,172.79,190.36,344.69
